schema_name;tabela_pk;coluna_pk;tabela_fk;coluna_fk;status_fk
DBACP;PORTLET;CD_PORTLET;PARAM_LINK_PASTA;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PARAM_LINK_PORTLET_SQL;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PARAM_LINK_PORTLET_SQL;CD_PORTLET_LINK;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_CONFIGURACAO;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_HTML;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_IMAGEM;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_JSP;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_LINK;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_LINK;CD_PORTLET_LINK;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_LOG;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_MICROSTRATEGY;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_PAPEL;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_PLANILHA_DINAMICA;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_SQL;CD_PORTLET;Ativo
DBACP;PORTLET;CD_PORTLET;PORTLET_UNIVERSAL;CD_PORTLET;Ativo
DBACP;PORTLET_CONFIGURACAO;CD_PORTLET_CONFIGURACAO;CONFIGURACAO_PARAMETRO_GLOBAL;CD_PORTLET_CONFIGURACAO;Ativo
DBACP;PORTLET_CONFIGURACAO;CD_PORTLET_CONFIGURACAO;CONFIGURACAO_PARAMETROS_SQL;CD_PORTLET_CONFIGURACAO;Ativo
DBACP;PORTLET_CONFIGURACAO;CD_PORTLET_CONFIGURACAO;PORTLET_PARAM_PLANILHA;CD_PORTLET_CONFIGURACAO;Ativo
DBACP;PORTLET_CONFIGURACAO;CD_PORTLET_CONFIGURACAO;PORTLET_PARAM_PLANILHA_MAPEADA;CD_PORTLET_CONFIGURACAO;Ativo
DBACP;PORTLET_JSP;CD_PORTLET;PARAMETRO_JSP;CD_PORTLET;Ativo
DBACP;PORTLET_LINK;CD_PORTLET;PORTLET_LINK_PARAM;CD_PORTLET;Ativo
DBACP;PORTLET_LINK;CD_PORTLET;PORTLET_LINK_PARAM;CD_PORTLET;Ativo
DBACP;PORTLET_LINK;CD_PORTLET_LINK;PORTLET_LINK_PARAM;CD_PORTLET;Ativo
DBACP;PORTLET_LINK;CD_PORTLET_LINK;PORTLET_LINK_PARAM;CD_PORTLET;Ativo
DBACP;PORTLET_LINK;CD_PORTLET;PORTLET_LINK_PARAM;CD_PORTLET_LINK;Ativo
DBACP;PORTLET_LINK;CD_PORTLET_LINK;PORTLET_LINK_PARAM;CD_PORTLET_LINK;Ativo
DBACP;PORTLET_LINK;CD_PORTLET_LINK;PORTLET_LINK_PARAM;CD_PORTLET_LINK;Ativo
DBACP;PORTLET_LINK;CD_PORTLET;PORTLET_LINK_PARAM;CD_PORTLET_LINK;Ativo
DBACP;PORTLET_SQL;CD_PORTLET;COLUNA_SQL;CD_PORTLET;Ativo
DBACP;PORTLET_SQL;CD_PORTLET;CONFIG_GRAFICO_PORTLET_SQL;CD_PORTLET;Ativo
DBACP;PORTLET_SQL;CD_PORTLET;CONFIG_PARAM_SMARTPHONE;CD_PORTLET;Ativo
DBACP;PORTLET_SQL;CD_PORTLET;PARAMETRO_GLOBAL_PORTLET;CD_PORTLET;Ativo
DBACP;PORTLET_SQL;CD_PORTLET;PARAMETROS_SQL;CD_PORTLET;Ativo
DBACP;PORTLET_UNIVERSAL;CD_PORTLET_UNIVERSAL;COMENTARIO_PORTLET_UNIVERSAL;CD_PORTLET_UNIVERSAL;Ativo
DBACP;PORTLET_UNIVERSAL;CD_PORTLET_UNIVERSAL;LOG_ACESSO_PORTLET_UNIVERSAL;CD_PORTLET_UNIVERSAL;Ativo
DBACP;PORTLET_UNIVERSAL;CD_PORTLET_UNIVERSAL;PORTLET_UNIV_SIST_HOMOLG;CD_PORTLET_UNIVERSAL;Ativo
DBACP;SD_CAMPOS_ARGUMENTO;CD_CAMPOS_ARGUMENTO;SD_CENARIO_PARAMETRO;CD_CAMPOS_ARGUMENTO;Ativo
DBACP;SD_CAMPOS_ARGUMENTO;CD_CAMPOS_ARGUMENTO;SD_TROCA_TABELA_PARAMETRO;CD_CAMPOS_ARGUMENTO;Ativo
DBACP;SD_CARGA;CD_CARGA;SD_CARGA_TP_ATENDIME;CD_CARGA;Ativo
DBACP;SD_CARGA;CD_CARGA;SD_PARAMETRO_CARGA;CD_CARGA;Ativo
DBACP;SD_CARGA;CD_CARGA;SD_UNIDADE_PRODUCAO;CD_CARGA;Ativo
DBACP;SD_CENARIO;CD_CENARIO;SD_CENARIO_PAPEL;CD_CENARIO;Ativo
DBACP;SD_CENARIO;CD_CENARIO;SD_CENARIO_PARAMETRO;CD_CENARIO;Ativo
DBACP;SD_CENARIO;CD_CENARIO;SD_SIMULACAO;CD_CENARIO;Ativo
DBACP;SD_CONVERSAO_PROCEDIMENTO;CD_CONVERSAO_PROCEDIMENTO;SD_CONVERSAO_PROCEDIMENTO_PCT;CD_CONVERSAO_PROCEDIMENTO;Ativo
DBACP;SD_CONVERSAO_TAB_PRECO;CD_CONVERSAO_TAB_PRECO;SD_CONVERSAO_PROCEDIMENTO;CD_CONVERSAO_TAB_PRECO;Ativo
DBACP;SD_FILA_JOB;CD_FILA_JOB;SD_FILA_JOB;CD_FILA_JOB_PAI;Ativo
DBACP;SD_INCONSISTENCIA_TT;CD_INCONSISTENCIA_TT;SD_INCONSISTENCIA_TT_PCT;CD_INCONSISTENCIA_TT;Ativo
DBACP;SD_OBJETIVO_CENARIO;CD_OBJETIVO_CENARIO;SD_CENARIO;CD_OBJETIVO_CENARIO;Ativo
DBACP;SD_OBJETIVO_CENARIO;CD_OBJETIVO_CENARIO;SD_OBJ_CEN_TIP_SIM;CD_OBJETIVO_CENARIO;Ativo
DBACP;SD_PARAMETRO_CARGA;CD_PARAMETRO_CARGA;SD_PARAM_RESPOSTA;CD_PARAMETRO_CARGA;Ativo
DBACP;SD_SETOR_UNIDADE;CD_SETOR_UNIDADE;SD_PARAM_RESPOSTA;CD_SETOR_UNIDADE;Ativo
DBACP;SD_SIMULACAO;CD_SIMULACAO;SD_INCONSISTENCIA_TT;CD_SIMULACAO;Ativo
DBACP;SD_SIMULACAO;CD_SIMULACAO;SD_SIMULACAO_CONVERSAO;CD_SIMULACAO;Ativo
DBACP;SD_SIMULACAO;CD_SIMULACAO;SD_TROCA_TABELA_PARAMETRO;CD_SIMULACAO;Ativo
DBACP;SD_STATUS;CD_STATUS;SD_CENARIO;CD_STATUS;Ativo
DBACP;SD_STATUS;CD_STATUS;SD_SIMULACAO;CD_STATUS;Ativo
DBACP;SD_TIPO_SIMULACAO;CD_TIPO_SIMULACAO;SD_OBJ_CEN_TIP_SIM;CD_TIPO_SIMULACAO;Ativo
DBACP;SD_TIPO_SIMULACAO;CD_TIPO_SIMULACAO;SD_SIMULACAO;CD_TIPO_SIMULACAO;Ativo
DBACP;SD_UNIDADE_PRODUCAO;CD_UNIDADE_PRODUCAO;SD_SETOR_UNIDADE;CD_UNIDADE_PRODUCAO;Ativo
DBACP;SELO;CD_SELO;PORTLET_SELO;CD_SELO;Ativo
DBACP;SERVICO_EXTERNO;CD_SERVICO_EXTERNO;CONFIG_LOGIN_UNICO;CD_SERVICO_EXTERNO;Ativo
DBACP;SISTEMA;CD_SISTEMA;FUNCIONALIDADE_SISTEMA_LICENCA;CD_SISTEMA;Ativo
DBACP;SISTEMA;CD_SISTEMA;MODULO_SISTEMA;CD_SISTEMA;Ativo
DBACP;SISTEMA;CD_SISTEMA;SISTEMA_LICENCA;CD_SISTEMA;Ativo
DBACP;SISTEMA;CD_SISTEMA;SISTEMA_PERMISSAO_PAPEL;CD_SISTEMA;Ativo
DBACP;SISTEMA;CD_SISTEMA;SISTEMA_PERMISSAO_USUARIO;CD_SISTEMA;Ativo
DBACP;SISTEMA;CD_SISTEMA;USUARIO_SISTEMA_LICENCA;CD_SISTEMA;Ativo
DBACP;SISTEMA_HOMOLOG_PORTLET_UNIV;CD_SISTEMA_HOMOLOGADO;PORTLET_UNIV_SIST_HOMOLG;CD_SISTEMA_HOMOLOGADO;Ativo
DBACP;TIPO_LICENCA;CD_TIPO_LICENCA;FUNCIONALIDADE_SISTEMA_LICENCA;CD_TIPO_LICENCA;Ativo
DBACP;TIPO_LICENCA;CD_TIPO_LICENCA;SISTEMA_LICENCA;CD_TIPO_LICENCA;Ativo
DBACP;TIPO_LICENCA;CD_TIPO_LICENCA;USUARIO_PORTAL;CD_TIPO_LICENCA;Ativo
DBACP;TIPO_LICENCA;CD_TIPO_LICENCA;USUARIO_SISTEMA_LICENCA;CD_TIPO_LICENCA;Ativo
DBACP;TIPO_PORTLET;CD_TIPO_PORTLET;PORTLET;CD_TIPO_PORTLET;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;CONFIG_LOGIN_UNICO;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;CONFIG_PARAM_SMARTPHONE;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;CONFIGURACAO_PARAMETRO_GLOBAL;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;CONFIGURACAO_PARAMETROS_SQL;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;FUNCAO_PERMISSAO_USUARIO;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;GSTMOB_ATALHO_FAVR;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;GSTMOB_LOG_ACESSO;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;GSTMOB_USUARIO_ACESSO;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;MODULO_PERMISSAO_USUARIO;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;NI_NOTIFICACAO_INTELIGENTE;CD_USUARIO_CRIADOR;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;PAGINA_CONFIGURACAO;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;PORTLET;CD_USUARIO_CRIADOR;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;PORTLET;CD_USUARIO_INSTALACAO;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;PORTLET;CD_USUARIO_PUBLICADOR;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;PORTLET_PARAM_PLANILHA_MAPEADA;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;SD_USUARIO_LOGADO;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;SISTEMA_PERMISSAO_USUARIO;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;USUARIO_LOGADO;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;USUARIO_PORTAL_ACAO;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;USUARIO_PORTAL_PAGINA;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;USUARIO_PORTAL_PAPEL;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL;CD_USUARIO_PORTAL;USUARIO_SISTEMA_LICENCA;CD_USUARIO_PORTAL;Ativo
DBACP;USUARIO_PORTAL_PAGINA;CD_USUARIO_PORTAL_PAGINA;PASTA;CD_USUARIO_PORTAL_PAGINA;Ativo
DBADW;DI_ABANDONO;ID_ABANDONO;FA_CLASSIFICACAO_RISCO;ID_ABANDONO;Ativo
DBADW;DI_ANALISE_CLINICA;ID_ANALISE_CLINICA;FA_CLINICO;ID_ANALISE_CLINICA;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_ATENDIMENTO;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_ATENDIMENTO_SECUNDARIO;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_ATIVIDADE_PACIENTE;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_CIRURGIA;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_CLASSIFICACAO_RISCO;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_CLINICO;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_CUSTO_ATENDIMENTO;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_ESTOQUE_CONSUMO;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_EXAME;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_FATURAMENTO_CONTAS;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_FATURAMENTO_CONTAS_MES;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_IH_REG_INF;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_PACIENTE_DIA;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_PROCEDIMENTO_CIRURGICO;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_REPASSE;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_SD_AUDITORIA_PACOTE;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_SD_CONSUMO_MATMED;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_SD_REPASSE;ID_ATENDIMENTO;Ativo
DBADW;DI_ATENDIMENTO;ID_ATENDIMENTO;FA_SIMULA_ATENDIMENTO;ID_ATENDIMENTO;Ativo
DBADW;DI_ATIVIDADE;ID_ATIVIDADE;FA_ATIVIDADE_PACIENTE;ID_ATIVIDADE;Ativo
DBADW;DI_AUDITORIA;ID_AUDITORIA;FA_RISCO_AUDITORIA;ID_AUDITORIA;Ativo
DBADW;DI_BAIRRO;ID_BAIRRO;DI_ATENDIMENTO;ID_BAIRRO;Ativo
DBADW;DI_BAIRRO;ID_BAIRRO;FA_CLASSIFICACAO_RISCO;ID_BAIRRO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;DI_TRATAMENTO_RECURSO;ID_CENARIO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;FA_SD_AUDITORIA_PACOTE;ID_CENARIO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;FA_SD_CONSUMO_MATMED;ID_CENARIO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;FA_SD_DESP_OPER;ID_CENARIO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;FA_SD_DRE;ID_CENARIO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;FA_SD_FATURAMENTO;ID_CENARIO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;FA_SD_REPASSE;ID_CENARIO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;FA_SD_TRATAMENTO;ID_CENARIO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;FA_SD_TRATAMENTO_RECURSO;ID_CENARIO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;FA_SD_UNIDADE_CONSUMIDA;ID_CENARIO;Ativo
DBADW;DI_CENARIO;ID_CENARIO;FA_SIMULA_ATENDIMENTO;ID_CENARIO;Ativo
DBADW;DI_CID;ID_CID;DI_ATENDIMENTO;ID_CID;Ativo
DBADW;DI_CID;ID_CID;FA_CLASSIFICACAO_RISCO;ID_CID;Ativo
DBADW;DI_CID;ID_CID;FA_CLINICO;ID_CID;Ativo
DBADW;DI_CID;ID_CID;FA_IH_REG_INF;ID_CID;Ativo
DBADW;DI_CID;ID_CID;FA_SD_CONSUMO_MATMED;ID_CID;Ativo
DBADW;DI_CID;ID_CID;FA_SD_FATURAMENTO;ID_CID;Ativo
DBADW;DI_CID;ID_CID;FA_SD_TRATAMENTO;ID_CID;Ativo
DBADW;DI_CID;ID_CID;FA_SD_TRATAMENTO_RECURSO;ID_CID;Ativo
DBADW;DI_CIDADE;ID_CIDADE;DI_ATENDIMENTO;ID_CIDADE;Ativo
DBADW;DI_CIDADE;ID_CIDADE;FA_CLASSIFICACAO_RISCO;ID_CIDADE;Ativo
DBADW;DI_CIRURGIA;ID_CIRURGIA;FA_CIRURGIA;ID_CIRURGIA;Ativo
DBADW;DI_CIRURGIA;ID_CIRURGIA;FA_CLINICO;ID_CIRURGIA;Ativo
DBADW;DI_CIRURGIA;ID_CIRURGIA;FA_CUSTO_ATENDIMENTO;ID_CIRURGIA;Ativo
DBADW;DI_CIRURGIA;ID_CIRURGIA;FA_IH_REG_INF;ID_CIRURGIA;Ativo
DBADW;DI_CIRURGIA;ID_CIRURGIA;FA_PROCEDIMENTO_CIRURGICO;ID_CIRURGIA;Ativo
DBADW;DI_CIRURGIA;ID_CIRURGIA;FA_SD_CONSUMO_MATMED;ID_CIRURGIA;Ativo
DBADW;DI_CLA_ECO;ID_CLA_ECO;FA_ATENDIMENTO;ID_CLA_ECO;Ativo
DBADW;DI_CLASSIFICACAO;ID_CLASSIFICACAO;FA_CLASSIFICACAO_RISCO;ID_CLASSIFICACAO;Ativo
DBADW;DI_COMPLEXIDADE_PROCEDIMENTO;ID_COMPLEXIDADE_PROCEDIMENTO;FA_CIRURGIA;ID_COMPLEXIDADE_PROCEDIMENTO;Ativo
DBADW;DI_COMPLEXIDADE_PROCEDIMENTO;ID_COMPLEXIDADE_PROCEDIMENTO;FA_PROCEDIMENTO_CIRURGICO;ID_COMPLEXIDADE_PROCEDIMENTO;Ativo
DBADW;DI_COMPLICACAO;ID_COMPLICACAO;FA_CLINICO;ID_COMPLICACAO;Ativo
DBADW;DI_CONTA_CONTABIL;ID_CONTA_CONTABIL;FA_CONTABILIDADE;ID_CONTA_CONTABIL;Ativo
DBADW;DI_CONTA_CONTABIL;ID_CONTA_CONTABIL;FA_CONTA_PAGAR;ID_CONTA_CONTABIL;Ativo
DBADW;DI_CONTA_CONTABIL;ID_CONTA_CONTABIL;FA_CONTA_RECEBER;ID_CONTA_CONTABIL;Ativo
DBADW;DI_CONTA_CONTABIL;ID_CONTA_CONTABIL;FA_EXTRATO;ID_CONTA_CONTABIL;Ativo
DBADW;DI_CONTA_CONTABIL;ID_CONTA_CONTABIL;FA_FLUXO_CAIXA;ID_CONTA_CONTABIL;Ativo
DBADW;DI_CONTA_CONTABIL;ID_CONTA_CONTABIL;FA_FLUXO_CAIXA_DIARIO;ID_CONTA_CONTABIL;Ativo
DBADW;DI_CONTA_CORRENTE;ID_CONTA_CORRENTE;FA_CONTA_PAGAR;ID_CONTA_CORRENTE;Ativo
DBADW;DI_CONTA_CORRENTE;ID_CONTA_CORRENTE;FA_CONTA_RECEBER;ID_CONTA_CORRENTE;Ativo
DBADW;DI_CONTA_CORRENTE;ID_CONTA_CORRENTE;FA_EXTRATO;ID_CONTA_CORRENTE;Ativo
DBADW;DI_CONTA_CORRENTE;ID_CONTA_CORRENTE;FA_FLUXO_CAIXA;ID_CONTA_CORRENTE;Ativo
DBADW;DI_CONTA_CORRENTE;ID_CONTA_CORRENTE;FA_FLUXO_CAIXA_DIARIO;ID_CONTA_CORRENTE;Ativo
DBADW;DI_CONTA_CORRENTE;ID_CONTA_CORRENTE;FA_SALDO;ID_CONTA_CORRENTE;Ativo
DBADW;DI_CONTA_OPERACIONAL;ID_CONTA_OPERACIONAL;FA_SD_DESP_OPER;ID_CONTA_OPERACIONAL;Ativo
DBADW;DI_CONTA_PAGAR;ID_CONTA_PAGAR;FA_CONTA_PAGAR;ID_CONTA_PAGAR;Ativo
DBADW;DI_CONTA_RECEBER;ID_CONTA_RECEBER;FA_CONTA_RECEBER;ID_CONTA_RECEBER;Ativo
DBADW;DI_CONVENIO;ID_CONVENIO;FA_SD_AUDITORIA_PACOTE;ID_CONVENIO;Ativo
DBADW;DI_CONVENIO;ID_CONVENIO;FA_SD_CONSUMO_MATMED;ID_CONVENIO;Ativo
DBADW;DI_CONVENIO;ID_CONVENIO;FA_SD_FATURAMENTO;ID_CONVENIO;Ativo
DBADW;DI_CONVENIO;ID_CONVENIO;FA_SD_TRATAMENTO;ID_CONVENIO;Ativo
DBADW;DI_CONVENIO;ID_CONVENIO;FA_SD_TRATAMENTO_RECURSO;ID_CONVENIO;Ativo
DBADW;DI_COR_REFERENCIA;ID_COR_REFERENCIA;FA_CLASSIFICACAO_RISCO;ID_COR_REFERENCIA;Ativo
DBADW;DI_COTADOR;ID_COTADOR;FA_ITENS_COMPRA;ID_COTADOR;Ativo
DBADW;DI_DES_ATE;ID_DES_ATE;FA_ATENDIMENTO;ID_DES_ATE;Ativo
DBADW;DI_DIM_01;ID_DIM_01;FA_INDICE;ID_DIM_01;Ativo
DBADW;DI_DIM_01;ID_DIM_01;FA_META_INDICE;ID_DIM_01;Ativo
DBADW;DI_DIM_02;ID_DIM_02;FA_INDICE;ID_DIM_02;Ativo
DBADW;DI_DIM_02;ID_DIM_02;FA_META_INDICE;ID_DIM_02;Ativo
DBADW;DI_DIM_03;ID_DIM_03;FA_INDICE;ID_DIM_03;Ativo
DBADW;DI_DIM_03;ID_DIM_03;FA_META_INDICE;ID_DIM_03;Ativo
DBADW;DI_DIM_04;ID_DIM_04;FA_INDICE;ID_DIM_04;Ativo
DBADW;DI_DIM_04;ID_DIM_04;FA_META_INDICE;ID_DIM_04;Ativo
DBADW;DI_DIM_05;ID_DIM_05;FA_INDICE;ID_DIM_05;Ativo
DBADW;DI_DIM_05;ID_DIM_05;FA_META_INDICE;ID_DIM_05;Ativo
DBADW;DI_DIM_06;ID_DIM_06;FA_INDICE;ID_DIM_06;Ativo
DBADW;DI_DIM_06;ID_DIM_06;FA_META_INDICE;ID_DIM_06;Ativo
DBADW;DI_DIM_07;ID_DIM_07;FA_INDICE;ID_DIM_07;Ativo
DBADW;DI_DIM_07;ID_DIM_07;FA_META_INDICE;ID_DIM_07;Ativo
DBADW;DI_DIM_08;ID_DIM_08;FA_INDICE;ID_DIM_08;Ativo
DBADW;DI_DIM_08;ID_DIM_08;FA_META_INDICE;ID_DIM_08;Ativo
DBADW;DI_DIM_09;ID_DIM_09;FA_INDICE;ID_DIM_09;Ativo
DBADW;DI_DIM_09;ID_DIM_09;FA_META_INDICE;ID_DIM_09;Ativo
DBADW;DI_DIM_10;ID_DIM_10;FA_INDICE;ID_DIM_10;Ativo
DBADW;DI_DIM_10;ID_DIM_10;FA_META_INDICE;ID_DIM_10;Ativo
DBADW;DI_DIM_11;ID_DIM_11;FA_INDICE;ID_DIM_11;Ativo
DBADW;DI_DIM_11;ID_DIM_11;FA_META_INDICE;ID_DIM_11;Ativo
DBADW;DI_DIM_12;ID_DIM_12;FA_INDICE;ID_DIM_12;Ativo
DBADW;DI_DIM_12;ID_DIM_12;FA_META_INDICE;ID_DIM_12;Ativo
DBADW;DI_DIM_13;ID_DIM_13;FA_INDICE;ID_DIM_13;Ativo
DBADW;DI_DIM_13;ID_DIM_13;FA_META_INDICE;ID_DIM_13;Ativo
DBADW;DI_DIM_14;ID_DIM_14;FA_INDICE;ID_DIM_14;Ativo
DBADW;DI_DIM_14;ID_DIM_14;FA_META_INDICE;ID_DIM_14;Ativo
DBADW;DI_DIM_15;ID_DIM_15;FA_INDICE;ID_DIM_15;Ativo
DBADW;DI_DIM_15;ID_DIM_15;FA_META_INDICE;ID_DIM_15;Ativo
DBADW;DI_DIM_16;ID_DIM_16;FA_INDICE;ID_DIM_16;Ativo
DBADW;DI_DIM_16;ID_DIM_16;FA_META_INDICE;ID_DIM_16;Ativo
DBADW;DI_DIM_17;ID_DIM_17;FA_INDICE;ID_DIM_17;Ativo
DBADW;DI_DIM_17;ID_DIM_17;FA_META_INDICE;ID_DIM_17;Ativo
DBADW;DI_DIM_18;ID_DIM_18;FA_INDICE;ID_DIM_18;Ativo
DBADW;DI_DIM_18;ID_DIM_18;FA_META_INDICE;ID_DIM_18;Ativo
DBADW;DI_DIM_19;ID_DIM_19;FA_INDICE;ID_DIM_19;Ativo
DBADW;DI_DIM_19;ID_DIM_19;FA_META_INDICE;ID_DIM_19;Ativo
DBADW;DI_DIM_20;ID_DIM_20;FA_INDICE;ID_DIM_20;Ativo
DBADW;DI_DIM_20;ID_DIM_20;FA_META_INDICE;ID_DIM_20;Ativo
DBADW;DI_DIM_21;ID_DIM_21;FA_INDICE;ID_DIM_21;Ativo
DBADW;DI_DIM_21;ID_DIM_21;FA_META_INDICE;ID_DIM_21;Ativo
DBADW;DI_DIM_22;ID_DIM_22;FA_INDICE;ID_DIM_22;Ativo
DBADW;DI_DIM_22;ID_DIM_22;FA_META_INDICE;ID_DIM_22;Ativo
DBADW;DI_DIM_23;ID_DIM_23;FA_INDICE;ID_DIM_23;Ativo
DBADW;DI_DIM_23;ID_DIM_23;FA_META_INDICE;ID_DIM_23;Ativo
DBADW;DI_DIM_24;ID_DIM_24;FA_INDICE;ID_DIM_24;Ativo
DBADW;DI_DIM_24;ID_DIM_24;FA_META_INDICE;ID_DIM_24;Ativo
DBADW;DI_DIM_25;ID_DIM_25;FA_INDICE;ID_DIM_25;Ativo
DBADW;DI_DIM_25;ID_DIM_25;FA_META_INDICE;ID_DIM_25;Ativo
DBADW;DI_DIM_26;ID_DIM_26;FA_INDICE;ID_DIM_26;Ativo
DBADW;DI_DIM_26;ID_DIM_26;FA_META_INDICE;ID_DIM_26;Ativo
DBADW;DI_DIM_27;ID_DIM_27;FA_INDICE;ID_DIM_27;Ativo
DBADW;DI_DIM_27;ID_DIM_27;FA_META_INDICE;ID_DIM_27;Ativo
DBADW;DI_DIM_28;ID_DIM_28;FA_INDICE;ID_DIM_28;Ativo
DBADW;DI_DIM_28;ID_DIM_28;FA_META_INDICE;ID_DIM_28;Ativo
DBADW;DI_DIM_29;ID_DIM_29;FA_INDICE;ID_DIM_29;Ativo
DBADW;DI_DIM_29;ID_DIM_29;FA_META_INDICE;ID_DIM_29;Ativo
DBADW;DI_DIM_30;ID_DIM_30;FA_INDICE;ID_DIM_30;Ativo
DBADW;DI_DIM_30;ID_DIM_30;FA_META_INDICE;ID_DIM_30;Ativo
DBADW;DI_DIM_31;ID_DIM_31;FA_INDICE;ID_DIM_31;Ativo
DBADW;DI_DIM_31;ID_DIM_31;FA_META_INDICE;ID_DIM_31;Ativo
DBADW;DI_DIM_32;ID_DIM_32;FA_INDICE;ID_DIM_32;Ativo
